id,earmark_id,raw_recipient,standardized_recipient
791,4733,Ares Inc.,""
792,4735,"Teledyne Continental Motors, Inc",""
793,4738,180th Fighter Wing of the Ohio National Guard,""
794,4746,University of Toledo,""
795,4749,University Hospitals of Cleveland,""
796,4750,"Sierra Lobo, Inc.",""
797,4751,PTC,""
800,4757,SkySentry,""
801,4757,OAI,""
802,4760,Impact Engineering,""
803,4766,200th Red Horse Squadron of the Ohio National Guard,""
804,4767,U.S. Army Corps of Engineers - Buffalo District,""
805,4771,Lucas County Commissioners,""
806,4774,Imaging System Technology,""
808,4778,ADMA,""
809,4788,University of Toledo,""
811,4798,Western DataCom,""
812,4806,Coalescent Technolgies,""
813,4813,Cubic Defense Applications,""
814,4827,Aspen Aerogels - East Providence Manufacturing Facility,""
815,4837,"MPRI, Inc",""
816,4839,TPI Composites,""
817,4861,CureSearch National Childhood Cancer Foundation,""
818,4869,Raytheon Maritime Mission Center,""
819,4876,"Cyberkinetics, Inc",""
820,4884,Kettering University,""
821,4894,Mott Community College,""
822,4913,Greening Test Labs,""
823,4913,"3Tex, Inc.",""
825,4916,Source Sentinel LLC.,""
826,4931,"KT Engineering, Inc.",""
827,4933,Philips Plastics Corp,""
828,4964,Valdosta Optics Lab,""
829,4969,Savannah CRTC,""
832,4978,TREMCO,""
833,4980,Aerospace Missions Corporation,""
834,4981,L-3 GSI,""
835,4985,Star Technologies,""
837,4990,Advanced Solutions for Tommorrow,""
838,4991,TREMCO,""
840,5009,Northrop Grumman Amherst Systems,""
842,5010,Mercer Engineering Research Center,""
843,5012,"Engineering and Software System Solutions, Inc. (ES3)",""
844,5013,California State University Long Beach Foundation,""
845,5015,Science Research Corporation,""
846,5016,SMISSION-Cartledge Biomedical,""
847,5021,Naval Medical Research Center,""
848,5053,POM Group,""
849,5054,Bosch-Rexroth Coporation,""
850,5059,Innovated Biotherapies,""
851,5061,Barbara Ann Karmanos Cancer Institute,""
852,5068,"Badenoch, LLC",""
810,4789,ACT I LLC,Act I LLC
807,4777,American Red Cross,American Red Cross
830,4972,University of Georgia,University of Georgia
756,4528,San Diego State University,San Diego State University
774,4636,Colorado State University,Colorado State University
798,4754,American Engineering and Manufacturing,American Engineering & Manufacturing Inc
770,4597,Textron,Textron Inc
769,4574,University of Illinois,University of Illinois
831,4976,SRC,SRC Inc
783,4677,North Carolina State University,North Carolina State University
752,4499,Advanced Acoustic Concepts,Advanced Acoustic Concepts
725,4340,"FLIR Systems, Inc",FLIR Systems
836,4989,"Prologic, Inc.",ProLogic Inc
789,4726,Medico Industries,Medico Industries
753,4501,L-3 Communications,L-3 Communications
841,5009,Northrop Grumman Corp,Northrop Grumman
750,4475,Timken Company,Timken Co
733,4390,Northrop Grumman,Northrop Grumman
773,4634,"Applied Signal Technology, Inc.",Applied Signal Technology
799,4756,American Systems Corporation,American Systems Corp
759,4529,University of Iowa,University of Iowa
782,4662,Sherwin Williams,Sherwin-Williams Co
776,4637,CACI,CACI International
740,4458,IBM,IBM Corp
853,5080,Automation Alley,""
854,5080,Terra Health Initiative (THI),""
855,5101,Integrated Nanotechnologies (INT),""
856,5103,Icuiti Corporation,""
857,5104,Rochester Institute of Technology,""
858,5107,Firefly Energy,""
861,5134,Memorial Medical Center,""
862,5140,"University of Medicine, College of Medicine at Peoria",""
863,5142,183rd Fighter Wing,""
864,5156,Joint National Integration Center (JNIC),""
865,5159,Sturman Industries,""
868,5170,U.S. Navy,""
869,5176,NASA Johnson Space Center,""
870,5195,"Applied Radar, Inc.",""
871,5196,Achaogen,""
872,5197,AtHoc,""
873,5201,Pentagon Light,""
874,5215,COMVAQWINGPAC,""
875,5216,Aluminum Chambered Boats,""
877,5249,Kaman Aerospace Corp.,""
878,5250,Goodrich Pump & Engine Controls,""
879,5253,UTC Power,""
881,5283,Bioprotection Systems,""
884,5302,Iowa Soybean Association,""
886,5322,General Dynamics Ordance and Tactical Systems,""
887,5335,"Biomec, Inc.",""
888,5336,Hunter Manufacturing,""
889,5345,Chabot Space & Science Center,""
890,5356,PolyPlus Battery Company,""
891,5378,Lawrence Technological University,""
892,5379,University of California - Riverside,""
893,5380,Earth Data,""
894,5383,University of California - Riverside,""
899,5394,"Kelly Space and Technology, Inc.",""
900,5395,Tactical Survey Group,""
901,5396,University of Redlands,""
902,5401,CSUSB,""
903,5402,Advatech Pacific,""
904,5403,"Advanced Projects Research, Inc.",""
906,5405,California National Guard,""
907,5406,Lewis Center for Educational Research,""
908,5409,"Kelly Space and Technology, Inc.",""
909,5410,Magneto Inductive Systems Limited,""
910,5411,Magneto Inductive Systems Limited,""
911,5412,Marine Corps Combat Center at 29 Palms,""
913,5415,Trident,""
915,5418,National Neurovision Research Institute,""
916,5420,"Kelly Space and Technology, Inc",""
918,5430,University of California - Redlands,""
919,5433,Loma Linda University Medical Center,""
921,5435,CSUSB,""
922,5439,Trident,""
923,5447,Advatech Pacific,""
924,5448,Advatech Pacific,""
927,5475,"Owensboro Medical Health System, Mitchell Memorial Cancer Center",""
928,5483,"U.S. Army's Energy Branch, ERDC-CERL",""
930,5521,McGee Industries,""
931,5557,"Space Propulsion Group, Inc.",""
932,5559,DO Recconassiance and Surveillance Systems,""
933,5563,U.S. Army Corps of Engineers,""
934,5592,Holographic Optics,""
935,5599,"HYPRES, Inc.",""
936,5612,Cold Spring Harbor Laboratory,""
940,5652,Sacramento County's Department of Economic Development and Intergovernmental Affairs,""
941,5653,"Technikon, LLC",""
942,5655,FDA and University of California at Davis,""
943,5698,United States Special Operations Command,""
945,5731,Hamilton Sundstrand,""
946,5735,Pulse Tech Products Corporation,""
947,5761,AG Manufacturing,""
948,5767,Natero,""
949,5768,QD Vision Inc.,""
950,5785,CDO Technologies,""
951,5809,"Ceramatec, Inc.",""
952,5824,ACM Systems,""
953,5836,Premier Micronutrient Corporation,""
954,5836,Tishcon Corporation,""
955,5859,Interstate Shellfish Sanitation Commission,""
956,5860,Interstate Shellfish Sanitation Commission,""
958,5868,Air Force Flight Test Center,""
959,5875,Prairie View A&M University,""
960,5876,"HDL Research Lab, Inc.",""
961,5891,Twin Star Medical,""
962,5910,"United States Air Force, 8th Air Force, Cyberspace Operations Command",""
963,5917,Louisiana Center for Manufacturing Sciences,""
964,5942,Cascade Designs,""
965,5943,Seattle Biomedical Research Institute,""
967,5959,U.S. Army Corps of Engineers,""
968,5965,Aspen Aerogels,""
969,5966,Protonex Technology Corporation,""
970,5970,"Saft America, Inc.",""
971,5972,Mariner Container Corporation,""
973,5979,Fort Drum Regional Health Planning Organization,""
974,5983,"Camoplast Rockland, Ltd.",""
975,5997,"Telkonet, Inc.",""
898,5392,SRI International,SRI International
926,5452,Georgia State University,Georgia State University
912,5414,USC,Usc
859,5117,"PPG Industries, Batavia (Coatings Plant",PPG Industries
880,5257,Iowa State University,Iowa State University
882,5293,Iowa State University,Iowa State University
883,5299,Iowa State University,Iowa State University
925,5449,General Atomics,General Atomics
966,5958,Apollo Diamond,Apollo Diamond
866,5161,Lockheed Martin Corp.,Lockheed Martin
860,5120,"Caterpillar, Inc.",Caterpillar Inc
929,5490,Northwestern University,Northwestern University
867,5162,"Laser Shot, Inc.",Laser Shot
920,5434,SAIC,SAIC Inc
972,5973,Clarkson University,Clarkson University
938,5617,Oklahoma State University,Oklahoma State University
944,5707,L-3 Communications,L-3 Communications
897,5390,Northrop Grumman,Northrop Grumman
895,5385,UCLA,UCLA
957,5864,AAI Corporation,AAI Corp
917,5422,L3,L-3 Communications
977,6013,Dupont Electronic Technologies,""
978,6020,Curtiss-Wright Controls Embedded Computing,""
979,6022,Quallion,""
980,6026,Pacific Scientific,""
981,6032,Institute for Systems Medicine,""
982,6044,Itronix,""
983,6061,"CPU Technologies, Inc.",""
985,6079,State University of New York at Cobleskill,""
986,6082,Arsenal Business and Technology Partnership,""
987,6082,University of Albany - College of Nanoscale Science and Engineering,""
988,6090,Black-I Robotics,""
991,6106,Kollmorgen,""
992,6108,Malden Mills,""
993,6108,Peckham Vocational Industries,""
994,6109,Beacon Power Corporation,""
996,6111,Applied Radar Inc.,""
998,6117,Florida Gulf Coast University,""
999,6119,AquaSciences,""
1002,6151,Naval Sea Systems Command,""
1003,6171,"Ocean Design, Inc.",""
1004,6172,Engineering and Computer Simulations,""
1005,6184,Sparton,""
1007,6184,Sparton Electronics,""
1009,6201,Vicus Technologies,""
1010,6201,Irvine Sensors Corporation,""
1011,6204,AFRL/PRPS,""
1014,6239,Power Paragon,""
1015,6240,"SecuriMetrics, Inc.",""
1016,6249,"MicroAssembly Technologies, Inc.",""
1017,6251,"MicroAssembly Technologies, Inc.",""
1018,6266,Florida Institue for Human Cognition,""
1019,6271,BAE Systems - Integrated O&M Solutions,""
1020,6272,Alpha Data Corporation,""
1022,6293,iMet Labs,""
1023,6294,Armor Holdings Aerospace and Defense Group,""
1025,6304,"EWA Government Systems, Inc.",""
1028,6336,"Greenpak Inc,",""
1030,6361,Innovative Business Solutions Inc.,""
1031,6386,"Tesla Laboratories, Inc.",""
1032,6393,Vantus Corporation,""
1033,6398,"McDonald Bradley, Inc.",""
1034,6399,ArgonST,""
1035,6405,"IDT, LLC",""
1037,6409,National Coalition for Osteoporosis and Related Bone Diseases,""
1038,6410,"Defense Holdings, Inc.",""
1039,6412,Samueli Institute,""
1040,6416,"CeraTech, Inc.",""
1043,6425,Surface Treatment Technologies,""
1044,6426,MobilVox,""
1045,6429,"Bridgeborn, LLC.",""
1047,6434,Object Video,""
1049,6438,"Innovative Concepts, Inc.",""
1053,6444,"Artis, LLC.",""
1056,6448,"Delex Systems, Inc.",""
1057,6449,Critical Response Group,""
1060,6469,Kansas National Guard,""
1061,6470,Kansas National Guard,""
1063,6490,Goodrich Corporation Optical & Space Systems,""
1064,6497,Defense Company,""
1065,6504,Navmar Applied Sciences Corporation,""
1066,6505,EDO Mtech,""
1067,6512,"Power + Energy, Inc.",""
1068,6514,Humanistic Robotics Inc.,""
1069,6519,Insitute for Hepatitis and Virus Research,""
1070,6530,Redevelopment Authority of Allegheny County,""
1074,6545,Penn State Electro Optics Center,""
1076,6547,"DRS, Inc.",""
1077,6548,"Nokomis, Inc.",""
1079,6552,Mountain Top Technologies,""
1081,6556,KDH Defense Systems Inc.,""
1082,6557,ArgonST,""
1083,6561,"DRS, Inc.",""
1084,6564,Kuchera Defense Systems,""
1085,6565,"Coherent Systems, International",""
1086,6569,Shumar Industries,""
1088,6572,Pittsburgh Gateways,""
1089,6575,Penn State Electro Optics Center,""
1091,6579,Mountain Top Technologies,""
1092,6580,Penn State Electro Optics Center,""
1094,6583,Kuchera Defense Systems,""
1095,6584,"Sabeus, Inc.",""
1096,6585,Conemaugh Health Systems,""
1098,6586,Windber Research Institute,""
1099,6587,"Coherent Systems, International",""
1100,6588,Penn State Electro Optics Center,""
1101,6591,National Center for Defense Manufacturing & Machining,""
1051,6440,George Mason University,George Mason University
1073,6544,Concurrent Technologies Corporation,Concurrent Technologies
1062,6473,"FuelCell Energy, Inc.",FuelCell Energy
1058,6451,Planning Systems Inc. (PSI),Planning Systems Inc
989,6091,Azna,Azna LLC
995,6111,Azna,Azna LLC
997,6111,Azna,Azna LLC
1013,6227,Sabtech Industries,Sabtech Industries
1080,6553,Parametric Technology Corporation,Parametric Technology Corp
990,6099,Triton,Triton Systems
1042,6424,BriarTek,BriarTek Inc
1041,6417,Progeny Systems Corporation,Progeny Systems
1054,6446,"SAIC, Inc.",SAIC Inc
1006,6184,Undersea Sensor Systems Inc.,Undersea Sensor Systems
1021,6272,General Atomics,General Atomics
1001,6134,Miami Children's Hospital,Miami Children's Hospital
1012,6213,North Carolina State University,North Carolina State University
1087,6570,"RJ Lee Group, Inc.",RJ Lee Group
984,6061,BAE Systems,BAE Systems
1036,6406,BAE Systems,BAE Systems
1048,6435,"Prologic, Inc.",ProLogic Inc
1024,6300,SAIC,SAIC Inc
976,6013,"Dupont, Fayetteville Works Plant",DuPont Co
1050,6439,ITT Corporation,ITT Corp
1055,6447,Alion Science and Technology Corp.,Alion Science & Technology
1059,6454,"AEPCO, Inc.",AEPCO Inc
1046,6432,"Applied Signal Technology, Inc.",Applied Signal Technology
1075,6546,"Kennametal, Inc.",Kennametal Inc
1008,6196,University of Maine,University of Maine
1071,6531,Eaton Corporation,Eaton Corp
1102,6595,National Drug Intelligence Center,""
1104,6597,Conemaugh Health Systems,""
1107,6604,"Kongsberg, USA",""
1108,6605,"DRS, Inc.",""
1109,6607,Indiana University of Pennsylvania,""
1110,6609,QTL Biosystems,""
1112,6611,California University of Pennsylvania,""
1114,6612,Kuchera Defense Systems,""
1115,6613,St. Francis University,""
1119,6628,Mountain Top Technologies,""
1120,6631,KDH Defense Systems Inc.,""
1122,6645,InPhase Technologies,""
1123,6650,Banner Health/North Colorado Medical Center,""
1124,6653,Central Colorado Water Conservancy District,""
1125,6665,Naval Air Systems Command,""
1126,6667,Naval Air Systems Command,""
1127,6670,Weidlinger Associates Inc.,""
1128,6677,The New School-Parsons Institute for Information Mapping,""
1129,6680,Columbia University Medical Center/Spinal Muscular Atrophy Foundation,""
1131,6708,Cummings School of Veterinary Medicine at Tufts University,""
1133,6780,Camp Ripley,""
1134,6788,Minnesota National Guard,""
1135,6788,Texas National Guard,""
1136,6788,Kentucky National Guard,""
1137,6807,"Wisconsin Department of Agriculture, Trade, and Consumer Protection",""
1138,6820,NRCS Wisconsin,""
1139,6828,Nobles Manufacturing,""
1140,6829,American Plastic Inc.,""
1141,6831,Resonant Microsystems,""
1142,6833,SGI,""
1143,6838,University of Wisconsin-Superior,""
1146,6843,Pliant Corporation,""
1147,6845,Clover Hydraulics,""
1148,6847,Resilient Technologies,""
1149,6852,Rex Systems Inc.,""
1150,6854,McNally Industries,""
1151,6859,"Wisconsin Department of Agriculture, Trade, and Consumer Protection",""
1152,6868,Department of Electrical and Computer Engineering,""
1153,6873,"Massachusetts Center for Renewable Energy, Science and Technology",""
1154,6874,mZeal Communications,""
1155,6892,Headwall Photonics,""
1156,6894,Springboard Ceramic Injection Molding Inc.,""
1157,6924,National Wildlife Research Station and Texas A&M,""
1158,6930,Texas A&M Corpus Christi,""
1160,6967,ITT Electronic Systems,""
1162,6970,Garden State Cancer Center,""
1163,6975,Talley Defense Systems,""
1164,6984,Translational Genomics Research Institute,""
1165,6995,Honeywell Defense and Space,""
1166,6997,Robertson Aviation,""
1167,6997,Quintius Inc.,""
1168,7013,New Jersey's Science and Technology University,""
1169,7036,New Mexico Institute for Mining and Technology,""
1171,7038,Ardica Technologies,""
1172,7053,BioQuiddity Inc.,""
1173,7059,Navy's Base Realignment and Closure Program,""
1174,7063,Prevention Medicine Research Institute,""
1175,7071,Neuroscience Center of Excellence at the Northern California Institute for Research and Education,""
1176,7072,Inter-4,""
1177,7074,Port of San Francisco,""
1178,7075,Presidio Trust,""
1179,7087,SA Photonics,""
1180,7093,Prosetta Corporation,""
1181,7101,Xtreme Alternative Defense Systems (XADS),""
1182,7107,Ball State University,""
1183,7108,Barber Nichols,""
1184,7120,IHS Inc.,""
1185,7130,"MATTRACKS, Inc.",""
1187,7162,Keystone Powdered Metal Company,""
1189,7169,"RLW, Inc.",""
1190,7188,John Deere Horicon Works,""
1192,7211,Counterdrug Training Academy,""
1193,7216,U.S. Army Space & Missile Command,""
